Rk,,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TSA,Pt/TSA,Adj. Pts,Possessions,ThreshPts,Adj Pt,FGA,FTA,3FG,AST,TO,ORB,DRB,TRB,STL,BLK,PF,% of TRB,% of STL,% of PF,% of AST,% of BLK,% of ThreshPts,Position,Pos Num,Est Pos 1,Min Adj 1,Trim 1,Tm Avg 1,Adj Pos 2,Trim 2,Tm Avg 2,Adj Pos 3,Trim 3,Tm Avg 3,Adj Pos 4,Position,Est Off. Role 1,Min Adj 1,Trim 1,Tm Avg 1,Adj Off. Role 2,Trim 2,Tm Avg 2,Adj Off. Role 3,Trim 3,Tm Avg 3,Adj Off. Role 4,Offensive Role,Player,Adj. Pt,FGA,FTA,3FG,AST,TO,ORB,DRB,TRB,STL,BLK,PF,Scoring,Ballhandling,Rebounding,Defense,Pos Const,Raw BPM,% Min,Contrib,Player,Adj. Pt,FGA,FTA,3FG,AST,TO,ORB,DRB,TRB,STL,BLK,PF,Scoring,Ballhandling,Rebounding,Defense,Pos Const,Raw OBPM,% Min,Contrib,Player,Pos,Off. Role,Minutes,MPG,BPM,OBPM,DBPM,Contrib,VORP,ReMPG,ReMin,ExpBPM,ReBPM,ReOBPM,ReDBPM
5,#5 Daylee Dunn,21,6,,20,3,6,0.5,0,1,0,3,5,0.6,,0,0,,0,1,1,0,1,0,0,1,6,6,1.00,5.5,42,1,13.0,14.3,0.0,0.0,0.0,0.0,0.0,2.4,2.4,2.4,0.0,2.4,6.0%,23.8%,16.4%,0.0%,0.0%,12.5%,PG,1,2.2,1.3,1.3,3.06,1.3,1.3,3.00,1.3,1.3,3.00,1.3,1.3,4.9,4.3,4.3,3.03,4.2,4.2,3.00,4.2,4.2,3.00,4.2,4.2,#5 Daylee Dunn,0.860,-0.738,-0.325,0.389,0.612,-0.964,0.582,0.121,0.000,1.343,1.283,-0.367,0.7,0.0,0.3,2.3,1.0,4.3,2.5%,0.1,#5 Daylee Dunn,0.605,-0.445,-0.196,0.477,0.476,-0.601,0.593,-0.097,0.000,0.185,0.680,-0.439,1.5,0.0,-0.2,-0.6,-0.9,-0.2,2.5%,0.0,#5 Daylee Dunn (2nd),1.3,4.2,20,3.3,-1.4,-1.7,0.3,0.0,0.02,2.0,143.3,-4.4,-4.0,-4.1,0.0
6,#10 Aunjona James,21,4,,13,1,4,0.25,0,1,0,1,3,0.333,,2,2,1,0,1,1,3,0,0,4,0,4,5,0.82,3.6,27,0,13.1,14.7,7.3,0.0,11.0,14.7,0.0,3.7,3.7,0.0,0.0,0.0,9.2%,0.0%,0.0%,66.2%,0.0%,4.0%,SF,3,0.6,2.5,2.5,3.06,2.4,2.4,3.00,2.4,2.4,3.00,2.4,2.4,1.3,3.4,3.4,3.03,3.4,3.4,3.00,3.4,3.4,3.00,3.4,3.4,#10 Aunjona James,0.860,-0.692,-0.305,0.389,0.743,-0.964,0.458,0.139,0.000,1.239,1.103,-0.367,-1.1,-6.0,0.5,0.0,0.3,-6.2,1.6%,-0.1,#10 Aunjona James,0.605,-0.415,-0.183,0.477,0.476,-0.688,0.540,-0.035,0.000,0.219,0.499,-0.439,0.5,-4.9,-0.1,0.0,-0.3,-4.8,1.6%,-0.1,#10 Aunjona James (4th),2.4,3.4,13,3.3,-11.9,-6.3,-5.6,-0.2,-0.16,1.6,145.7,-4.5,-5.1,-4.6,-0.5
7,#11 Maddi Utti,21,19,,578,81,159,0.509,18,41,0.439,63,118,0.534,,19,26,0.731,36,100,136,47,28,8,27,16,199,170,1.17,184.1,1213,70,15.2,13.1,2.1,1.5,3.9,2.2,3.0,8.2,11.2,2.3,0.7,1.3,28.0%,23.1%,9.1%,23.3%,20.9%,20.8%,SF,3,3.6,3.6,3.6,3.06,3.5,3.5,3.00,3.5,3.5,3.00,3.5,3.5,2.7,2.8,2.8,3.03,2.8,2.8,3.00,2.7,2.7,3.00,2.7,2.7,#11 Maddi Utti,0.860,-0.656,-0.289,0.389,0.862,-0.964,0.344,0.156,0.000,1.144,0.939,-0.367,4.4,1.2,2.3,2.8,-0.3,10.3,70.9%,7.3,#11 Maddi Utti,0.605,-0.392,-0.173,0.477,0.476,-0.768,0.492,0.022,0.000,0.250,0.334,-0.439,4.4,0.1,1.6,0.2,-0.1,6.3,70.9%,4.4,#11 Maddi Utti (3rd),3.5,2.7,578,30.4,4.7,4.8,-0.1,3.3,4.72,25.1,0.0,-0.4,4.7,4.8,-0.1
8,#12 Genna Ogier,21,12,,37,5,7,0.714,0,1,0,5,6,0.833,,1,2,0.5,7,5,12,2,2,0,5,5,11,8,1.40,10.3,78,5,13.3,9.0,2.6,0.0,2.6,6.4,9.0,6.4,15.5,2.6,0.0,6.4,38.7%,25.8%,44.2%,15.5%,0.0%,23.4%,SF,3,4.7,3.7,3.7,3.06,3.7,3.7,3.00,3.7,3.7,3.00,3.7,3.7,3.0,3.6,3.6,3.03,3.5,3.5,3.00,3.5,3.5,3.00,3.5,3.5,#12 Genna Ogier,0.860,-0.699,-0.308,0.389,0.883,-0.964,0.324,0.159,0.000,1.128,0.910,-0.367,4.3,-3.9,3.9,0.5,0.7,5.6,4.5%,0.3,#12 Genna Ogier,0.605,-0.420,-0.185,0.477,0.476,-0.781,0.483,0.032,0.000,0.255,0.305,-0.439,3.8,-3.8,4.6,-2.2,0.2,2.6,4.5%,0.1,#12 Genna Ogier (2nd),3.7,3.5,37,3.1,-0.1,1.1,-1.1,0.0,0.09,2.3,137.7,-4.3,-3.4,-3.2,-0.2
9,#15 Brooke Walling,21,19,,300,26,45,0.578,3,9,0.333,23,36,0.639,,13,20,0.65,16,35,51,9,5,12,15,26,68,54,1.26,63.3,630,27,10.1,7.1,3.2,0.5,1.4,2.4,2.5,5.6,8.1,0.8,1.9,4.1,20.3%,7.9%,28.4%,8.6%,60.4%,15.6%,C,5,4.7,4.7,4.7,3.06,4.7,4.7,3.00,4.7,4.7,3.00,4.7,4.7,4.1,4.1,4.1,3.03,4.1,4.1,3.00,4.1,4.1,3.00,4.0,4.0,#15 Brooke Walling,0.860,-0.728,-0.320,0.389,0.995,-0.964,0.218,0.175,0.000,1.039,0.757,-0.367,2.6,-0.9,1.5,0.8,1.5,5.5,36.8%,2.0,#15 Brooke Walling,0.605,-0.438,-0.193,0.477,0.476,-0.856,0.438,0.085,0.000,0.284,0.151,-0.439,2.6,-1.4,1.6,-1.3,0.5,1.9,36.8%,0.7,#15 Brooke Walling (1st),4.7,4.0,300,15.8,-0.2,0.4,-0.6,-0.1,0.66,13.0,50.0,-2.5,-0.5,0.0,-0.5
10,#20 Bree Delaney,21,16,,183,28,53,0.528,18,36,0.5,10,17,0.588,,4,7,0.571,9,39,48,13,10,4,15,18,78,56,1.39,73.1,384,36,19.0,13.8,1.8,4.7,3.4,3.9,2.3,10.2,12.5,2.6,1.0,4.7,31.3%,26.1%,32.2%,20.4%,33.0%,33.4%,SG,2,4.3,3.8,3.8,3.06,3.8,3.8,3.00,3.8,3.8,3.00,3.8,3.8,1.8,2.3,2.3,3.03,2.2,2.2,3.00,2.2,2.2,3.00,2.2,2.2,#20 Bree Delaney,0.860,-0.628,-0.276,0.389,0.895,-0.964,0.313,0.161,0.000,1.119,0.894,-0.367,9.0,-0.7,2.4,2.1,-1.1,11.7,22.4%,2.6,#20 Bree Delaney,0.605,-0.374,-0.165,0.477,0.476,-0.789,0.478,0.037,0.000,0.258,0.289,-0.439,8.3,-1.5,1.5,-1.1,-0.3,6.9,22.4%,1.5,#20 Bree Delaney (4th),3.8,2.2,183,11.4,6.0,5.4,0.6,1.4,1.80,9.2,89.0,-3.1,3.0,2.6,0.4
11,#22 Aly Gamez,21,20,,551,58,118,0.492,24,56,0.429,34,62,0.548,,31,41,0.756,22,36,58,41,28,6,29,36,171,136,1.26,159.1,1156,68,13.8,10.2,3.5,2.1,3.5,2.5,1.9,3.1,5.0,2.4,0.5,3.1,12.5%,24.2%,21.4%,21.4%,16.4%,21.2%,PG,1,2.3,2.2,2.2,3.06,2.2,2.2,3.00,2.2,2.2,3.00,2.2,2.2,2.8,2.9,2.9,3.03,2.8,2.8,3.00,2.8,2.8,3.00,2.8,2.8,#22 Aly Gamez,0.860,-0.661,-0.291,0.389,0.713,-0.964,0.486,0.135,0.000,1.263,1.144,-0.367,4.9,0.1,1.3,2.5,-0.6,8.3,67.6%,5.6,#22 Aly Gamez,0.605,-0.395,-0.174,0.477,0.476,-0.668,0.552,-0.049,0.000,0.211,0.541,-0.439,4.7,0.0,0.9,-0.6,-0.8,4.2,67.6%,2.9,#22 Aly Gamez (1st),2.2,2.8,551,27.6,2.6,2.7,-0.1,1.7,3.10,23.0,0.0,-0.7,2.6,2.7,-0.1
12,#23 Charisse Fairey,21,7,,14,3,9,0.333,0,4,0,3,5,0.6,,0,0,,1,1,2,0,0,0,0,1,6,9,0.67,5.2,29,-1,17.7,30.6,0.0,0.0,0.0,0.0,3.4,3.4,6.8,0.0,0.0,3.4,17.0%,0.0%,23.4%,0.0%,0.0%,-10.0%,SF,3,3.8,3.2,3.2,3.06,3.1,3.1,3.00,3.1,3.1,3.00,3.1,3.1,6.9,4.6,4.6,3.03,4.6,4.6,3.00,4.6,4.6,3.00,4.6,4.6,#23 Charisse Fairey,0.860,-0.758,-0.333,0.389,0.821,-0.964,0.384,0.150,0.000,1.178,0.996,-0.367,-8.0,0.0,1.8,-1.2,2.2,-5.2,1.7%,-0.1,#23 Charisse Fairey,0.605,-0.458,-0.201,0.477,0.476,-0.740,0.508,0.002,0.000,0.239,0.392,-0.439,-3.3,0.0,1.7,-1.5,0.7,-2.4,1.7%,0.0,#23 Charisse Fairey (3rd),3.1,4.6,14,2.0,-10.9,-3.9,-7.0,-0.2,-0.15,1.3,145.3,-4.5,-5.1,-4.5,-0.6
13,#24 Wytalla Motta,21,19,,302,38,97,0.392,0,1,0,38,96,0.396,,24,40,0.6,31,49,80,2,13,5,16,40,100,115,0.87,90.0,634,13,14.2,15.3,6.3,0.0,0.3,2.5,4.9,7.7,12.6,2.1,0.8,6.3,31.6%,20.5%,43.4%,1.9%,25.0%,7.5%,SF,3,5.1,4.8,4.8,3.06,4.8,4.8,3.00,4.8,4.8,3.00,4.8,4.8,5.2,5.1,5.0,3.03,5.0,5.0,3.00,5.0,5.0,3.00,5.0,5.0,#24 Wytalla Motta,0.860,-0.780,-0.343,0.389,1.008,-0.964,0.206,0.177,0.000,1.029,0.739,-0.367,-1.9,-2.1,2.4,0.4,2.8,1.5,37.0%,0.6,#24 Wytalla Motta,0.605,-0.472,-0.208,0.477,0.476,-0.865,0.433,0.091,0.000,0.287,0.133,-0.439,0.1,-2.0,2.8,-2.1,0.9,-0.4,37.0%,-0.1,#24 Wytalla Motta (1st),4.8,5.0,302,15.9,-4.2,-1.9,-2.3,-1.5,-0.80,13.1,49.3,-2.5,-3.9,-2.0,-2.0
14,#30 Yanina Todorova,21,13,,129,10,28,0.357,5,16,0.312,5,12,0.417,,5,6,0.833,4,9,13,8,4,0,2,8,30,31,0.98,27.3,271,7,10.1,10.3,2.2,1.8,3.0,0.7,1.5,3.3,4.8,1.5,0.0,3.0,12.0%,14.8%,20.3%,17.8%,0.0%,9.0%,SG,2,2.4,2.3,2.3,3.06,2.2,2.2,3.00,2.2,2.2,3.00,2.2,2.2,4.0,4.0,4.0,3.03,4.0,4.0,3.00,4.0,4.0,3.00,4.0,4.0,#30 Yanina Todorova,0.860,-0.725,-0.319,0.389,0.717,-0.964,0.483,0.136,0.000,1.260,1.139,-0.367,1.2,1.4,1.2,0.8,1.1,5.6,15.8%,0.9,#30 Yanina Todorova,0.605,-0.437,-0.192,0.477,0.476,-0.671,0.550,-0.047,0.000,0.212,0.535,-0.439,2.0,0.9,0.7,-1.0,-0.2,2.4,15.8%,0.4,#30 Yanina Todorova (0),2.2,4.0,129,9.9,-0.1,0.9,-1.0,0.0,0.30,7.6,107.0,-3.4,-1.6,-1.1,-0.5
15,#42 Maria Guimaraes,21,12,,76,8,17,0.471,0,0,,8,17,0.471,,2,4,0.5,7,16,23,0,2,0,5,11,18,19,0.96,16.4,160,4,10.3,10.7,2.5,0.0,0.0,3.1,4.4,10.0,14.4,1.3,0.0,6.9,36.1%,12.5%,47.4%,0.0%,0.0%,8.6%,C,5,5.4,5.2,5.0,3.06,5.2,5.0,3.00,5.2,5.0,3.00,5.2,5.0,5.3,4.8,4.8,3.03,4.7,4.7,3.00,4.7,4.7,3.00,4.7,4.7,#42 Maria Guimaraes,0.860,-0.765,-0.337,0.389,1.034,-0.964,0.181,0.181,0.000,1.008,0.703,-0.367,-0.2,-3.0,2.6,-1.3,2.4,0.5,9.3%,0.1,#42 Maria Guimaraes,0.605,-0.463,-0.204,0.477,0.476,-0.882,0.422,0.103,0.000,0.294,0.097,-0.439,0.8,-2.8,2.9,-2.7,0.7,-1.0,9.3%,-0.1,#42 Maria Guimaraes (0),5.0,4.7,76,6.3,-5.1,-2.5,-2.6,-0.5,-0.29,4.8,124.7,-3.9,-4.4,-3.4,-1.0
1,#1 Andrea Jovicevic,21,7,,31,3,13,0.231,2,8,0.25,1,5,0.2,,2,2,1,5,4,9,0,0,0,4,3,10,14,0.72,11.0,65,2,16.9,19.9,3.1,3.1,0.0,6.1,7.7,6.1,13.8,0.0,0.0,4.6,33.0%,0.0%,24.1%,0.0%,0.0%,9.8%,SG,2,5.2,3.2,3.2,3.00,3.2,3.2,3.00,3.2,3.2,3.00,3.2,3.2,5.2,4.4,4.4,3.06,4.4,4.4,3.00,4.4,4.4,3.00,4.4,4.4,#1 Andrea Jovicevic,0.860,-0.746,-0.328,0.389,0.834,-0.964,0.372,0.152,0.000,1.167,0.979,-0.367,-0.1,-5.9,3.8,-1.7,1.9,-2.0,3.7%,-0.1,#1 Andrea Jovicevic,0.605,-0.450,-0.198,0.477,0.476,-0.748,0.503,0.008,0.000,0.242,0.374,-0.439,2.1,-4.6,3.9,-2.0,0.6,0.0,3.7%,0.0,#1 Andrea Jovicevic (1st),3.2,4.4,31,4.4,-6.8,-3.2,-3.5,-0.2,-0.18,2.8,139.7,-4.3,-4.7,-4.1,-0.6
2,#2 Daja Hamilton,21,21,,625,108,277,0.39,32,98,0.326,76,179,0.425,,56,71,0.789,15,71,86,60,20,3,51,33,304,308,0.99,327.2,1318,121,24.8,21.0,5.4,2.4,4.6,3.9,1.1,5.4,6.5,1.5,0.2,2.5,15.7%,18.7%,13.2%,35.0%,7.8%,33.5%,PG,1,2.0,2.0,2.0,3.00,2.0,2.0,3.00,2.0,2.0,3.00,2.0,2.0,0.8,1.0,1.0,3.06,1.0,1.0,3.00,1.0,1.0,3.00,1.0,1.0,#2 Daja Hamilton,0.860,-0.560,-0.246,0.389,0.689,-0.964,0.509,0.132,0.000,1.282,1.177,-0.367,9.2,-0.6,1.3,1.3,-3.2,8.0,74.4%,5.9,#2 Daja Hamilton,0.605,-0.330,-0.145,0.477,0.476,-0.652,0.562,-0.060,0.000,0.205,0.574,-0.439,8.5,-0.4,0.3,-0.7,-1.7,6.0,74.4%,4.5,#2 Daja Hamilton (4th),2.0,1.0,625,29.8,3.2,2.8,0.5,2.4,3.91,25.0,0.0,-0.4,3.2,2.8,0.5
3,#4 LaPraisjah Johnson,21,21,,536,59,137,0.431,7,16,0.438,52,121,0.43,,44,54,0.815,19,66,85,30,22,5,50,46,169,161,1.05,181.1,1130,73,16.0,12.1,4.8,0.6,2.7,4.4,1.7,5.8,7.5,1.9,0.4,4.1,18.0%,23.9%,21.4%,20.4%,15.1%,23.8%,PG,1,2.8,2.7,2.7,3.00,2.7,2.7,3.00,2.7,2.7,3.00,2.7,2.7,2.6,2.7,2.7,3.06,2.7,2.7,3.00,2.7,2.7,3.00,2.7,2.7,#4 LaPraisjah Johnson,0.860,-0.652,-0.287,0.389,0.771,-0.964,0.432,0.143,0.000,1.217,1.065,-0.367,4.7,-2.2,1.6,1.3,-0.6,4.9,63.8%,3.1,#4 LaPraisjah Johnson,0.605,-0.389,-0.171,0.477,0.476,-0.706,0.529,-0.022,0.000,0.226,0.461,-0.439,4.5,-1.9,0.8,-1.1,-0.4,1.8,63.8%,1.1,#4 LaPraisjah Johnson (5th),2.7,2.7,536,25.5,0.1,-1.5,1.6,0.1,1.35,21.4,0.0,-1.0,0.1,-1.5,1.6
4,#11 Kenna Holt,21,21,,473,17,75,0.227,5,32,0.156,12,43,0.279,,11,16,0.688,35,38,73,37,31,1,23,55,50,82,0.61,56.2,997,1,5.6,7.5,1.6,0.5,3.7,2.3,3.5,3.8,7.3,3.1,0.1,5.5,17.6%,38.2%,29.0%,28.6%,3.4%,0.4%,PG,1,2.0,1.9,1.9,3.00,1.9,1.9,3.00,1.9,1.9,3.00,1.9,1.9,4.1,4.1,4.1,3.06,4.0,4.0,3.00,4.0,4.0,3.00,4.0,4.0,#11 Kenna Holt,0.860,-0.725,-0.319,0.389,0.686,-0.964,0.512,0.131,0.000,1.285,1.181,-0.367,-0.9,0.3,2.3,2.1,1.0,4.7,56.3%,2.7,#11 Kenna Holt,0.605,-0.437,-0.192,0.477,0.476,-0.650,0.563,-0.062,0.000,0.204,0.578,-0.439,0.1,0.3,1.7,-1.7,-0.5,-0.1,56.3%,-0.1,#11 Kenna Holt (2nd),1.9,4.0,473,22.5,0.0,-3.4,3.4,0.0,1.12,18.9,0.0,-1.4,0.0,-3.4,3.4
5,#12 Alyssa Jimenez,21,3,,81,6,19,0.316,3,9,0.333,3,10,0.3,,0,0,,5,11,16,7,5,3,2,8,15,19,0.79,16.4,171,4,9.6,11.1,0.0,1.8,4.1,1.2,2.9,6.4,9.4,2.9,1.8,4.7,22.5%,36.0%,24.6%,31.5%,59.8%,7.9%,SG,2,3.3,2.8,2.8,3.00,2.8,2.8,3.00,2.8,2.8,3.00,2.8,2.8,3.2,3.5,3.5,3.06,3.5,3.5,3.00,3.5,3.5,3.00,3.5,3.5,#12 Alyssa Jimenez,0.860,-0.696,-0.306,0.389,0.785,-0.964,0.418,0.145,0.000,1.206,1.045,-0.367,1.2,2.1,2.2,3.6,0.6,9.7,9.6%,0.9,#12 Alyssa Jimenez,0.605,-0.417,-0.184,0.477,0.476,-0.716,0.523,-0.015,0.000,0.230,0.442,-0.439,2.0,1.1,1.4,-0.6,0.0,4.0,9.6%,0.4,#12 Alyssa Jimenez (2nd),2.8,3.5,81,27.0,4.9,0.7,4.2,0.5,0.67,11.6,123.0,-2.7,0.3,-1.4,1.7
6,#13 Amaya West,21,18,,546,64,164,0.39,12,50,0.24,52,114,0.456,,31,35,0.886,28,63,91,29,14,14,30,38,171,179,0.95,184.5,1151,64,16.0,14.2,3.0,1.0,2.5,2.6,2.4,5.5,7.9,1.2,1.2,3.3,19.0%,15.0%,17.3%,19.4%,41.4%,20.4%,SG,2,3.6,3.4,3.4,3.00,3.4,3.4,3.00,3.4,3.4,3.00,3.4,3.4,3.0,3.1,3.1,3.06,3.0,3.0,3.00,3.0,3.0,3.00,3.0,3.0,#13 Amaya West,0.860,-0.670,-0.295,0.389,0.857,-0.964,0.349,0.156,0.000,1.149,0.946,-0.367,3.8,-0.4,1.7,1.3,0.0,6.4,65.0%,4.2,#13 Amaya West,0.605,-0.401,-0.176,0.477,0.476,-0.764,0.494,0.019,0.000,0.248,0.342,-0.439,3.9,-0.8,1.3,-0.7,0.0,3.7,65.0%,2.4,#13 Amaya West (4th),3.4,3.0,546,30.3,1.7,0.5,1.2,1.1,2.40,24.8,0.0,-0.4,1.7,0.5,1.2
7,#20 Bethany Carstens,21,15,,156,12,49,0.245,7,30,0.233,5,19,0.263,,5,7,0.714,5,11,16,7,6,0,12,10,36,52,0.69,39.9,329,5,12.1,14.9,2.1,2.1,2.1,3.6,1.5,3.3,4.9,1.8,0.0,3.0,11.7%,22.4%,16.0%,16.4%,0.0%,5.6%,PG,1,2.2,1.9,1.9,3.00,1.9,1.9,3.00,1.9,1.9,3.00,1.9,1.9,4.4,4.3,4.3,3.06,4.3,4.3,3.00,4.3,4.3,3.00,4.3,4.3,#20 Bethany Carstens,0.860,-0.740,-0.326,0.389,0.680,-0.964,0.518,0.130,0.000,1.290,1.190,-0.367,-0.5,-2.1,1.2,1.2,1.3,1.2,18.6%,0.2,#20 Bethany Carstens,0.605,-0.446,-0.196,0.477,0.476,-0.645,0.566,-0.065,0.000,0.203,0.587,-0.439,1.3,-1.3,0.6,-1.0,-0.4,-0.8,18.6%,-0.1,#20 Bethany Carstens (3rd),1.9,4.3,156,10.4,-3.5,-4.0,0.5,-0.7,-0.28,8.2,98.0,-3.3,-3.4,-3.8,0.3
8,#21 Alexis Elquist,21,3,,4,0,1,0,0,1,0,0,0,,,0,0,,0,1,1,0,0,1,0,0,0,1,0.00,0.1,8,-1,0.9,11.9,0.0,0.0,0.0,0.0,0.0,11.9,11.9,0.0,11.9,0.0,28.4%,0.0%,0.0%,0.0%,403.7%,-25.8%,SF,3,11.3,3.6,3.6,3.00,3.6,3.6,3.00,3.6,3.6,3.00,3.6,3.6,8.2,4.3,4.3,3.06,4.3,4.3,3.00,4.3,4.3,3.00,4.3,4.3,#21 Alexis Elquist,0.860,-0.739,-0.325,0.389,0.877,-0.964,0.331,0.158,0.000,1.133,0.919,-0.367,-8.0,0.0,1.9,10.9,1.7,6.5,0.5%,0.0,#21 Alexis Elquist,0.605,-0.445,-0.196,0.477,0.476,-0.777,0.486,0.028,0.000,0.253,0.315,-0.439,-4.7,0.0,0.3,3.7,0.5,-0.1,0.5%,0.0,#21 Alexis Elquist (2nd),3.6,4.3,4,1.3,1.8,-3.4,5.2,0.0,0.02,0.6,148.7,-4.7,-4.5,-4.6,0.1
9,#22 Gabby Rones,21,13,,112,7,19,0.368,3,12,0.25,4,7,0.571,,2,2,1,1,5,6,4,3,0,3,3,19,20,0.96,20.5,236,7,8.7,8.0,0.8,1.3,1.7,1.3,0.4,2.1,2.5,1.3,0.0,1.3,6.1%,15.6%,6.7%,13.0%,0.0%,11.1%,PG,1,1.9,1.6,1.6,3.00,1.6,1.6,3.00,1.6,1.6,3.00,1.6,1.6,4.2,4.1,4.1,3.06,4.1,4.1,3.00,4.1,4.1,3.00,4.1,4.1,#22 Gabby Rones,0.860,-0.729,-0.321,0.389,0.648,-0.964,0.548,0.126,0.000,1.315,1.233,-0.367,1.8,-0.1,0.5,1.2,0.9,4.3,13.3%,0.6,#22 Gabby Rones,0.605,-0.439,-0.193,0.477,0.476,-0.625,0.578,-0.080,0.000,0.195,0.631,-0.439,2.2,0.0,0.1,-0.3,-0.7,1.2,13.3%,0.2,#22 Gabby Rones (1st),1.6,4.1,112,8.6,-0.4,-2.0,1.6,-0.1,0.21,6.6,112.7,-3.6,-2.0,-2.8,0.8
10,#23 Lexie Givens,21,17,,192,21,59,0.356,5,18,0.278,16,41,0.39,,10,18,0.556,18,31,49,8,2,5,18,19,57,67,0.85,62.0,405,17,15.3,14.6,4.4,1.2,2.0,4.4,4.4,7.7,12.1,0.5,1.2,4.7,29.0%,6.1%,24.7%,15.2%,42.0%,15.6%,SF,3,4.9,4.5,4.5,3.00,4.5,4.5,3.00,4.5,4.5,3.00,4.5,4.5,3.7,3.7,3.7,3.06,3.7,3.7,3.00,3.7,3.7,3.00,3.7,3.7,#23 Lexie Givens,0.860,-0.707,-0.311,0.389,0.978,-0.964,0.234,0.173,0.000,1.053,0.780,-0.367,2.0,-2.4,2.4,-0.2,0.9,2.7,22.9%,0.6,#23 Lexie Givens,0.605,-0.425,-0.187,0.477,0.476,-0.845,0.445,0.076,0.000,0.280,0.174,-0.439,2.8,-2.8,2.6,-1.7,0.3,1.2,22.9%,0.3,#23 Lexie Givens (4th),4.5,3.7,192,11.3,-2.1,-2.1,0.0,-0.5,-0.01,9.1,86.0,-3.2,-2.4,-2.4,0.0
11,#24 Dom Phillips,21,6,,64,10,26,0.385,0,5,0,10,21,0.476,,0,0,,4,15,19,2,2,0,8,8,20,26,0.77,22.0,135,5,16.3,19.3,0.0,0.0,1.5,5.9,3.0,11.1,14.1,1.5,0.0,5.9,33.8%,18.2%,31.1%,11.4%,0.0%,12.3%,SF,3,4.5,3.8,3.8,3.00,3.8,3.8,3.00,3.8,3.8,3.00,3.8,3.8,4.2,4.1,4.1,3.06,4.1,4.1,3.00,4.0,4.0,3.00,4.0,4.0,#24 Dom Phillips,0.860,-0.728,-0.320,0.389,0.903,-0.964,0.306,0.162,0.000,1.112,0.883,-0.367,0.0,-4.4,2.7,-0.5,1.5,-0.8,7.6%,-0.1,#24 Dom Phillips,0.605,-0.438,-0.193,0.477,0.476,-0.794,0.475,0.041,0.000,0.260,0.278,-0.439,1.4,-4.0,1.9,-2.2,0.5,-2.5,7.6%,-0.2,#24 Dom Phillips (1st),3.8,4.0,64,10.7,-5.5,-5.8,0.2,-0.4,-0.27,6.4,128.7,-3.6,-4.3,-4.3,0.1
12,#25 Nia Alexander,21,21,,565,76,181,0.42,7,34,0.206,69,147,0.469,,37,47,0.787,43,57,100,25,22,3,31,38,196,202,0.97,211.2,1191,76,17.7,15.2,3.9,0.6,2.1,2.6,3.6,4.8,8.4,1.8,0.3,3.2,20.1%,22.7%,16.8%,16.2%,8.6%,23.4%,PG,1,3.0,2.9,2.9,3.00,2.9,2.9,3.00,2.9,2.9,3.00,2.9,2.9,2.9,3.0,3.0,3.06,3.0,3.0,3.00,3.0,3.0,3.00,3.0,3.0,#25 Nia Alexander,0.860,-0.668,-0.294,0.389,0.793,-0.964,0.410,0.147,0.000,1.199,1.034,-0.367,4.2,-0.8,2.2,1.3,-0.1,6.7,67.3%,4.5,#25 Nia Alexander,0.605,-0.400,-0.176,0.477,0.476,-0.721,0.520,-0.011,0.000,0.232,0.430,-0.439,4.2,-0.9,1.8,-0.9,-0.1,4.2,67.3%,2.8,#25 Nia Alexander (3rd),2.9,3.0,565,26.9,2.0,1.0,1.0,1.3,2.67,22.6,0.0,-0.8,2.0,1.0,1.0
13,#31 Tiffany Siu,21,2,,1,0,0,-,0,0,,0,0,,,0,0,,0,0,0,1,0,0,0,0,0,0,0.00,0.0,2,0,0.0,0.0,0.0,0.0,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0%,0.0%,365.0%,0.0%,0.0%,PG,1,-10.8,0.8,1.0,3.00,0.8,1.0,3.00,0.8,1.0,3.00,0.8,1.0,-18.2,3.6,3.6,3.06,3.5,3.5,3.00,3.5,3.5,3.00,3.5,3.5,#31 Tiffany Siu,0.860,-0.698,-0.307,0.389,0.580,-0.964,0.613,0.116,0.000,1.369,1.327,-0.367,0.0,27.5,0.0,0.0,-0.1,27.4,0.1%,0.0,#31 Tiffany Siu,0.605,-0.419,-0.184,0.477,0.476,-0.579,0.606,-0.112,0.000,0.177,0.725,-0.439,0.0,22.6,0.0,0.0,-1.5,21.1,0.1%,0.0,#31 Tiffany Siu (1st),1.0,3.5,1,0.5,22.7,17.8,4.8,0.0,0.03,0.2,149.7,-4.7,-4.5,-4.6,0.0
